task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
M1,0.00023355391202802646,j_1876,1.0,Terminated,294183.0,294189.0,0.2456635586004333,0.25265573818377535,0.9967546639843615
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,7.785130400934215e-05,j_1884,6.0,Terminated,638915.0,638962.0,0.14508536641382438,0.029763589922796048,0.9968195074427637
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1884,6.0,Terminated,638915.0,638919.0,0.04450717422721548,0.029763589922796048,0.9967515008888298
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1884,6.0,Terminated,638915.0,638965.0,0.01936262618056325,0.01665228708391491,0.9968242520860614
MergeTask,0.015258855585831062,j_1885,1.0,Terminated,256955.0,256983.0,0.4971090390669555,0.06254184701999888,0.9967894580352115
R6_1_5,0.0001557026080186843,j_1887,1.0,Terminated,277920.0,277931.0,0.4971090390669555,0.31821225237818096,0.996762571723191
M2,0.0,j_1887,1.0,Terminated,277920.0,277930.0,0.4971090390669555,0.1936548754088102,0.9967609901754252
M4_3,0.0,j_1887,1.0,Terminated,277920.0,277931.0,0.4971090390669555,0.1936548754088102,0.996762571723191
R1_4,0.0,j_1887,1.0,Terminated,277920.0,277931.0,0.4971090390669555,0.31821225237818096,0.996762571723191
R5_4,0.0,j_1887,1.0,Terminated,277920.0,277931.0,0.4971090390669555,0.31821225237818096,0.996762571723191
R7_6,0.0,j_1887,1.0,Terminated,277920.0,277931.0,0.4971090390669555,0.25265573818377535,0.996762571723191
R3_2,0.0,j_1887,1.0,Terminated,277920.0,277930.0,0.4971090390669555,0.25265573818377535,0.9967609901754252
R5_4,0.0,j_1891,1.0,Terminated,679995.0,679996.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M2,0.0,j_1891,1.0,Terminated,679995.0,679996.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M3,0.0,j_1891,1.0,Terminated,679995.0,679996.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R7_6,0.0006228104320747372,j_1891,1.0,Terminated,679995.0,680003.0,0.4971090390669555,0.25265573818377535,0.9967578270798934
M1,0.00038925652004671076,j_1891,1.0,Terminated,679995.0,680002.0,0.4971090390669555,0.1936548754088102,0.9967562455321275
R4_3,0.0,j_1891,1.0,Terminated,679995.0,679996.0,0.4971090390669555,0.31821225237818096,0.996746756245532
J6_1_2_5,0.0006228104320747372,j_1891,1.0,Terminated,679995.0,680003.0,0.4971090390669555,0.38376876657258663,0.9967578270798934
task_OTg1NjA1OTIxMzA4ODkxNg==,0.0,j_1892,8.0,Terminated,232168.0,232461.0,1.0,0.38376876657258663,0.9972085681931765
M1,0.0,j_1895,1.0,Terminated,554136.0,554137.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M1,0.00046710782405605297,j_1902,1.0,Terminated,561121.0,561125.0,0.2456635586004333,0.25265573818377535,0.9967515008888298
M1,0.0,j_1910,1.0,Terminated,476061.0,476063.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R2_1,0.0,j_1910,1.0,Terminated,476061.0,476063.0,0.4971090390669555,0.31821225237818096,0.996748337793298
R3_2,0.0,j_1910,1.0,Terminated,476061.0,476063.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M1,0.0,j_1911,1.0,Terminated,90743.0,90745.0,0.2456635586004333,0.25265573818377535,0.996748337793298
J4_2_3,0.0,j_1911,1.0,Terminated,90743.0,90747.0,0.2456635586004333,0.12809836121440454,0.9967515008888298
R2_1,0.0,j_1911,1.0,Terminated,90743.0,90745.0,0.2456635586004333,0.12809836121440454,0.996748337793298
M3,0.0,j_1911,1.0,Terminated,90743.0,90746.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,7.785130400934215e-05,j_1916,10.0,Terminated,228678.0,229298.0,0.3713862988336944,0.06254184701999888,0.9977257343126277
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0006228104320747372,j_1919,10.0,Terminated,302181.0,303025.0,0.3713862988336944,0.06254184701999888,0.9980800010121905
M1,0.0,j_1922,1.0,Terminated,358127.0,358146.0,0.2456635586004333,0.1936548754088102,0.9967752241053184
J2_1,0.0,j_1922,1.0,Terminated,358127.0,358164.0,0.2456635586004333,0.1936548754088102,0.9968036919651047
M2,0.0,j_1925,1.0,Terminated,690803.0,690808.0,0.2456635586004333,0.12809836121440454,0.9967530824365957
M1,0.0570650058388478,j_1925,1.0,Terminated,690803.0,691019.0,0.2456635586004333,0.38376876657258663,0.9970867890152018
R5_4,0.0,j_1925,1.0,Terminated,690803.0,691030.0,0.2456635586004333,0.12809836121440454,0.9971041860406267
R3_2,0.0,j_1925,1.0,Terminated,690803.0,690811.0,0.2456635586004333,0.12809836121440454,0.9967578270798934
J4_1_3,0.0,j_1925,1.0,Terminated,690803.0,691026.0,0.2456635586004333,0.12809836121440454,0.9970978598495631
M1,0.0,j_1929,1.0,Terminated,358139.0,358140.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M5,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
M9,0.0003114052160373686,j_1931,1.0,Terminated,597441.0,597444.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
R6_5,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M3,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R8_7,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M1,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R4_3,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
R2_1,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M10,0.00217983651226158,j_1931,1.0,Terminated,597441.0,597445.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
J11_2_4_6_8_9_10,0.0029583495523550015,j_1931,1.0,Terminated,597441.0,597562.0,0.4971090390669555,0.31821225237818096,0.9969365419774407
M7,0.0,j_1931,1.0,Terminated,597441.0,597441.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R2_1,0.0,j_1935,1.0,Terminated,654769.0,654769.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
R7_6,0.0,j_1935,1.0,Terminated,654769.0,654775.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
M1,0.0,j_1935,1.0,Terminated,654769.0,654769.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
M3,7.785130400934215e-05,j_1935,1.0,Terminated,654769.0,654771.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R8_5,0.00046710782405605297,j_1935,1.0,Terminated,654769.0,654775.0,0.4971090390669555,0.31821225237818096,0.9967546639843615
M4,0.0001557026080186843,j_1935,1.0,Terminated,654769.0,654772.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
R6_5,0.00046710782405605297,j_1935,1.0,Terminated,654769.0,654775.0,0.4971090390669555,0.31821225237818096,0.9967546639843615
J5_2_3_4,0.00046710782405605297,j_1935,1.0,Terminated,654769.0,654775.0,0.4971090390669555,0.38376876657258663,0.9967546639843615
R9_8,0.0,j_1935,1.0,Terminated,654769.0,654775.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
J6_4_5,0.00046710782405605297,j_1938,1.0,Terminated,582730.0,582758.0,0.4971090390669555,0.38376876657258663,0.9967894580352115
R3_2,0.0,j_1938,1.0,Terminated,582730.0,582731.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M5,7.785130400934215e-05,j_1938,1.0,Terminated,582730.0,582739.0,0.4971090390669555,0.1936548754088102,0.9967594086276593
J9_3_6_7_8,0.0009342156481121058,j_1938,1.0,Terminated,582730.0,582758.0,0.4971090390669555,0.38376876657258663,0.9967894580352115
M4,0.00023355391202802646,j_1938,1.0,Terminated,582730.0,582736.0,0.4971090390669555,0.1936548754088102,0.9967546639843615
R10_9,0.0,j_1938,1.0,Terminated,582730.0,582758.0,0.4971090390669555,0.25265573818377535,0.9967894580352115
M8,7.785130400934215e-05,j_1938,1.0,Terminated,582730.0,582741.0,0.4971090390669555,0.1936548754088102,0.996762571723191
M1,0.0,j_1938,1.0,Terminated,582730.0,582731.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R2_1,0.0,j_1938,1.0,Terminated,582730.0,582731.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M7,0.0001557026080186843,j_1938,1.0,Terminated,582730.0,582749.0,0.4971090390669555,0.1936548754088102,0.9967752241053184
M1,0.0,j_1940,1.0,Terminated,416177.0,416177.0,0.4971090390669555,0.12809836121440454,0.9967451746977661
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.004515375632541845,j_1941,6.0,Terminated,432976.0,433039.0,0.14508536641382438,0.029763589922796048,0.9968448122070181
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1941,6.0,Terminated,432976.0,432979.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1941,6.0,Terminated,432976.0,433042.0,0.01936262618056325,0.01665228708391491,0.996849556850316
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1942,6.0,Terminated,621914.0,622190.0,0.14508536641382438,0.029763589922796048,0.9971816818811561
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1942,6.0,Terminated,621914.0,622184.0,0.04450717422721548,0.029763589922796048,0.9971721925945607
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1942,6.0,Terminated,621914.0,622196.0,0.01936262618056325,0.01665228708391491,0.9971911711677515
R15_14,0.0,j_1947,1.0,Terminated,545810.0,545838.0,0.4971090390669555,0.25265573818377535,0.9967894580352115
J6_1_5,0.0003114052160373686,j_1947,1.0,Terminated,545810.0,545833.0,0.4971090390669555,0.38376876657258663,0.9967815502963819
M10,0.0001557026080186843,j_1947,1.0,Terminated,545810.0,545814.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
J11_9_10,0.00046710782405605297,j_1947,1.0,Terminated,545810.0,545825.0,0.4971090390669555,0.38376876657258663,0.9967688979142547
M3,0.0,j_1947,1.0,Terminated,545810.0,545816.0,0.4971090390669555,0.1936548754088102,0.9967546639843615
R7_6,0.0003114052160373686,j_1947,1.0,Terminated,545810.0,545835.0,0.4971090390669555,0.31821225237818096,0.9967847133919138
M1,0.0,j_1947,1.0,Terminated,545810.0,545815.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
R5_4,0.0001557026080186843,j_1947,1.0,Terminated,545810.0,545830.0,0.4971090390669555,0.31821225237818096,0.9967768056530842
J12_7_11,0.0009342156481121058,j_1947,1.0,Terminated,545810.0,545836.0,0.4971090390669555,0.38376876657258663,0.9967862949396796
R9_8,0.0001557026080186843,j_1947,1.0,Terminated,545810.0,545824.0,0.4971090390669555,0.31821225237818096,0.9967673163664889
R14_13,0.0009342156481121058,j_1947,1.0,Terminated,545810.0,545837.0,0.4971090390669555,0.31821225237818096,0.9967878764874456
J4_2_3,0.0001557026080186843,j_1947,1.0,Terminated,545810.0,545827.0,0.4971090390669555,0.38376876657258663,0.9967720610097865
M8,0.0001557026080186843,j_1947,1.0,Terminated,545810.0,545819.0,0.4971090390669555,0.1936548754088102,0.9967594086276593
R13_12,0.0009342156481121058,j_1947,1.0,Terminated,545810.0,545836.0,0.4971090390669555,0.31821225237818096,0.9967862949396796
M2,7.785130400934215e-05,j_1947,1.0,Terminated,545810.0,545820.0,0.4971090390669555,0.1936548754088102,0.9967609901754252
M1,0.0,j_1948,1.0,Terminated,531202.0,531203.0,0.4971090390669555,0.12809836121440454,0.996746756245532
R2_1,0.008096535616971583,j_1950,1.0,Terminated,280050.0,280373.0,0.2456635586004333,0.25265573818377535,0.9972560146261537
M1,0.041494745036979364,j_1950,1.0,Terminated,280050.0,280224.0,0.2456635586004333,0.38376876657258663,0.9970203640090337
R3_2,0.0,j_1950,1.0,Terminated,280050.0,280380.0,0.2456635586004333,0.12809836121440454,0.997267085460515
R6_5,0.0,j_1952,1.0,Terminated,307991.0,308022.0,0.2456635586004333,0.12809836121440454,0.9967942026785092
R2_1,0.0,j_1952,1.0,Terminated,307991.0,307997.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
R4_3,0.0,j_1952,1.0,Terminated,307991.0,307997.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
M5_2_4,0.029583495523550017,j_1952,1.0,Terminated,307991.0,308018.0,0.2456635586004333,0.25265573818377535,0.9967878764874456
M3,0.0,j_1952,1.0,Terminated,307991.0,307993.0,0.2456635586004333,0.12809836121440454,0.996748337793298
M1,0.0,j_1952,1.0,Terminated,307991.0,307994.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R12_11,0.0,j_1953,1.0,Terminated,291954.0,291983.0,0.4971090390669555,0.25265573818377535,0.9967910395829774
M7,0.0,j_1953,1.0,Terminated,291954.0,291958.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
J10_3_9,0.0006228104320747372,j_1953,1.0,Terminated,291954.0,291982.0,0.4971090390669555,0.38376876657258663,0.9967894580352115
R8_7,0.0,j_1953,1.0,Terminated,291954.0,291960.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
M1,0.0,j_1953,1.0,Terminated,291954.0,291978.0,0.4971090390669555,0.1936548754088102,0.9967831318441479
M4,0.0,j_1953,1.0,Terminated,291954.0,291974.0,0.4971090390669555,0.31821225237818096,0.9967768056530842
R6_5,0.0,j_1953,1.0,Terminated,291954.0,291975.0,0.4971090390669555,0.25265573818377535,0.9967783872008501
J3_1_2,0.0003114052160373686,j_1953,1.0,Terminated,291954.0,291981.0,0.4971090390669555,0.38376876657258663,0.9967878764874456
R5_4,0.0,j_1953,1.0,Terminated,291954.0,291974.0,0.4971090390669555,0.4493252807669923,0.9967768056530842
M9_6_8,0.0001557026080186843,j_1953,1.0,Terminated,291954.0,291977.0,0.4971090390669555,0.1936548754088102,0.9967815502963819
R11_10,0.0006228104320747372,j_1953,1.0,Terminated,291954.0,291982.0,0.4971090390669555,0.31821225237818096,0.9967894580352115
M2,0.0001557026080186843,j_1953,1.0,Terminated,291954.0,291969.0,0.4971090390669555,0.1936548754088102,0.9967688979142547
M1,0.0,j_1954,1.0,Terminated,183800.0,183809.0,0.2456635586004333,0.1936548754088102,0.9967594086276593
M2,0.6748151031529778,j_1954,1.0,Terminated,183802.0,183846.0,0.2456635586004333,0.25265573818377535,0.996814762799466
R4_3,0.0,j_1954,1.0,Terminated,183800.0,183903.0,0.2456635586004333,0.12809836121440454,0.9969080741176544
J6_1_4_5,0.0,j_1954,1.0,Terminated,183800.0,183918.0,0.2456635586004333,0.12809836121440454,0.9969317973341429
M5,0.0,j_1954,1.0,Terminated,183800.0,183806.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
R3_2,0.0,j_1954,1.0,Terminated,183800.0,183898.0,0.2456635586004333,0.1936548754088102,0.9969001663788248
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1955,6.0,Terminated,376571.0,376978.0,0.01936262618056325,0.01665228708391491,0.9973888646384897
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1955,6.0,Terminated,376571.0,376950.0,0.04450717422721548,0.029763589922796048,0.9973445813010444
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1955,6.0,Terminated,376571.0,376974.0,0.14508536641382438,0.029763589922796048,0.9973825384474261
M1,0.0,j_1956,1.0,Terminated,511021.0,511025.0,0.2456635586004333,0.25265573818377535,0.9967515008888298
MergeTask,7.785130400934215e-05,j_1958,1.0,Terminated,129421.0,129426.0,0.4971090390669555,0.06254184701999888,0.9967530824365957
R2_1,0.0,j_1968,1.0,Terminated,398711.0,398717.0,0.2456635586004333,0.12809836121440454,0.9967546639843615
M1,0.0010120669521214481,j_1968,1.0,Terminated,398711.0,398714.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
M2,0.0003114052160373686,j_1970,1.0,Terminated,127641.0,127646.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
J5_1_4,0.0007785130400934216,j_1970,1.0,Terminated,127641.0,127678.0,0.4971090390669555,0.31821225237818096,0.9968036919651047
M1,0.00023355391202802646,j_1970,1.0,Terminated,127641.0,127670.0,0.4971090390669555,0.1936548754088102,0.9967910395829774
M3,0.0,j_1970,1.0,Terminated,127641.0,127647.0,0.4971090390669555,0.1936548754088102,0.9967546639843615
J4_2_3,0.00046710782405605297,j_1970,1.0,Terminated,127641.0,127647.0,0.4971090390669555,0.38376876657258663,0.9967546639843615
R4_3,0.0,j_1978,1.0,Terminated,513675.0,513683.0,0.4971090390669555,0.25265573818377535,0.9967578270798934
M1,0.00038925652004671076,j_1978,1.0,Terminated,513675.0,513682.0,0.4971090390669555,0.1936548754088102,0.9967562455321275
R2_1,0.0001557026080186843,j_1978,1.0,Terminated,513675.0,513683.0,0.4971090390669555,0.31821225237818096,0.9967578270798934
R3_2,0.0,j_1978,1.0,Terminated,513675.0,513683.0,0.4971090390669555,0.31821225237818096,0.9967578270798934
M1,0.0001557026080186843,j_1981,1.0,Terminated,566742.0,566766.0,0.4971090390669555,0.1936548754088102,0.9967831318441479
R2_1,0.0001557026080186843,j_1981,1.0,Terminated,566742.0,566766.0,0.4971090390669555,0.25265573818377535,0.9967831318441479
M1,0.0009342156481121058,j_1988,1.0,Terminated,648152.0,648153.0,0.4971090390669555,0.22643313250601302,0.996746756245532
R5_4,0.0,j_1988,1.0,Terminated,648152.0,648288.0,0.4971090390669555,0.4165470236697895,0.9969602651939293
R2_1,0.0003114052160373686,j_1988,1.0,Terminated,648152.0,648153.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M4_3,0.0,j_1988,1.0,Terminated,648152.0,648288.0,0.4971090390669555,0.1936548754088102,0.9969602651939293
R3_2,0.0,j_1988,1.0,Terminated,648152.0,648154.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M1,0.00023355391202802646,j_1989,1.0,Terminated,526741.0,526747.0,0.4971090390669555,0.12809836121440454,0.9967546639843615
M1,7.785130400934215e-05,j_1990,1.0,Terminated,690059.0,690063.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
M3_2,0.0023355391202802642,j_1990,1.0,Terminated,690059.0,690079.0,0.4971090390669555,0.12809836121440454,0.9967768056530842
R2_1,0.0,j_1990,1.0,Terminated,690059.0,690063.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_1995,6.0,Terminated,526094.0,526097.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_1995,6.0,Terminated,526094.0,526105.0,0.01936262618056325,0.01665228708391491,0.996762571723191
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_1995,6.0,Terminated,526094.0,526101.0,0.14508536641382438,0.029763589922796048,0.9967562455321275
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.00023355391202802646,j_1997,10.0,Terminated,653493.0,653955.0,0.3713862988336944,0.06254184701999888,0.9974758497656145
J7_1_5_6,0.0,j_1998,1.0,Terminated,550613.0,551147.0,0.2456635586004333,0.12809836121440454,0.9975897212047597
M2,0.025924484235110935,j_1998,1.0,Terminated,550613.0,550643.0,0.2456635586004333,0.25265573818377535,0.9967926211307433
J5_6,0.0003114052160373686,j_1998,1.0,Terminated,550613.0,551108.0,0.2456635586004333,0.25265573818377535,0.9975280408418894
M1,0.0,j_1998,1.0,Terminated,550613.0,550616.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R4_3,0.0,j_1998,1.0,Terminated,550613.0,550743.0,0.2456635586004333,0.12809836121440454,0.9969507759073338
R3_2,0.0003114052160373686,j_1998,1.0,Terminated,550613.0,550740.0,0.2456635586004333,0.25265573818377535,0.9969460312640361
M6_4,0.02569093032308291,j_1998,1.0,Terminated,550613.0,550811.0,0.2456635586004333,0.25265573818377535,0.9970583211554155
M1,0.0010120669521214481,j_1999,1.0,Terminated,433154.0,433160.0,0.2456635586004333,0.25265573818377535,0.9967546639843615
R2_1,0.001557026080186843,j_1999,1.0,Terminated,433154.0,433162.0,0.2456635586004333,0.25265573818377535,0.9967578270798934
M1,0.0,j_2003,1.0,Terminated,540179.0,540187.0,0.4971090390669555,0.1936548754088102,0.9967578270798934
R2_1,0.0,j_2003,1.0,Terminated,540187.0,540190.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
R2_1,0.0,j_2007,1.0,Terminated,470031.0,470032.0,0.4971090390669555,0.25265573818377535,0.996746756245532
R4_3,0.0,j_2007,1.0,Terminated,470031.0,470035.0,0.4971090390669555,0.38376876657258663,0.9967515008888298
M1,0.0,j_2007,1.0,Terminated,470031.0,470032.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M3_2,0.0,j_2007,1.0,Terminated,470031.0,470033.0,0.4971090390669555,0.1936548754088102,0.996748337793298
M5,0.0,j_2008,1.0,Terminated,512275.0,512275.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
R7_6,0.0001557026080186843,j_2008,1.0,Terminated,512275.0,512276.0,0.4971090390669555,0.25265573818377535,0.996746756245532
R3_2,0.0,j_2008,1.0,Terminated,512275.0,512275.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
R2_1,0.0,j_2008,1.0,Terminated,512275.0,512275.0,0.4971090390669555,0.31821225237818096,0.9967451746977661
M1,0.0,j_2008,1.0,Terminated,512275.0,512275.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
M4,0.0,j_2008,1.0,Terminated,512275.0,512275.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
J6_3_4_5,0.0001557026080186843,j_2008,1.0,Terminated,512275.0,512276.0,0.4971090390669555,0.38376876657258663,0.996746756245532
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_2010,10.0,Terminated,664419.0,664800.0,0.3713862988336944,0.06254184701999888,0.9973477443965761
R43_33,0.0,j_2016,1.0,Terminated,205308.0,206589.0,0.2456635586004333,0.12809836121440454,0.9987711373858913
J36_11_12_14,0.012767613857532114,j_2016,1.0,Terminated,205308.0,206598.0,0.2456635586004333,0.25265573818377535,0.9987853713157844
M3,0.020474892954456987,j_2016,1.0,Terminated,205308.0,205584.0,0.2456635586004333,0.38376876657258663,0.9971816818811561
J50_34_42_43_46_48_49,0.0,j_2016,1.0,Terminated,205308.0,206665.0,0.2456635586004333,0.12809836121440454,0.9988913350161001
R51_33,0.0,j_2016,1.0,Terminated,205308.0,206589.0,0.2456635586004333,0.12809836121440454,0.9987711373858913
R5_7,0.0,j_2016,1.0,Terminated,205308.0,206656.0,0.2456635586004333,0.12809836121440454,0.9988771010862069
R46_36,0.0,j_2016,1.0,Terminated,205308.0,206605.0,0.2456635586004333,0.12809836121440454,0.9987964421501457
J7_1_4_6_13_14,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,206652.0,0.2456635586004333,0.38376876657258663,0.9988707748951433
J29_22_23_24_25_27_28,0.0,j_2016,1.0,Terminated,205308.0,206833.0,0.2456635586004333,0.12809836121440454,0.9991570350407722
R45_20,0.0,j_2016,1.0,Terminated,205308.0,205426.0,0.2456635586004333,0.12809836121440454,0.9969317973341429
M12,0.01743869209809264,j_2016,1.0,Terminated,205308.0,206473.0,0.2456635586004333,0.38376876657258663,0.9985876778450462
R30_33,0.0,j_2016,1.0,Terminated,205308.0,206593.0,0.2456635586004333,0.12809836121440454,0.9987774635769548
J33_1_4_6_14_32_35_44_45,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,206584.0,0.2456635586004333,0.25265573818377535,0.9987632296470618
R26_20,0.0,j_2016,1.0,Terminated,205308.0,205383.0,0.2456635586004333,0.12809836121440454,0.996863790780209
R48_18,0.0,j_2016,1.0,Terminated,205308.0,205439.0,0.2456635586004333,0.12809836121440454,0.9969523574550998
R16_15,0.0,j_2016,1.0,Terminated,205308.0,206564.0,0.2456635586004333,0.12809836121440454,0.9987315986917435
R53_36,0.0,j_2016,1.0,Terminated,205308.0,206603.0,0.2456635586004333,0.12809836121440454,0.9987932790546139
R31_33,0.0,j_2016,1.0,Terminated,205308.0,206589.0,0.2456635586004333,0.12809836121440454,0.9987711373858913
M6,0.07286882055274427,j_2016,1.0,Terminated,205308.0,205655.0,0.2456635586004333,0.38376876657258663,0.9972939717725354
R56_20,0.0,j_2016,1.0,Terminated,205308.0,205361.0,0.2456635586004333,0.12809836121440454,0.9968289967293591
R52_33,0.0,j_2016,1.0,Terminated,205308.0,206588.0,0.2456635586004333,0.12809836121440454,0.9987695558381253
R35_20,0.0,j_2016,1.0,Terminated,205308.0,205342.0,0.2456635586004333,0.12809836121440454,0.996798947321807
M11,0.011132736473335927,j_2016,1.0,Terminated,205308.0,205678.0,0.2456635586004333,0.38376876657258663,0.9973303473711512
J41_30_31_34_37_39_40,0.0,j_2016,1.0,Terminated,205308.0,206665.0,0.2456635586004333,0.12809836121440454,0.9988913350161001
J57_34_51_52_53_55_56,0.0,j_2016,1.0,Terminated,205308.0,206665.0,0.2456635586004333,0.12809836121440454,0.9988913350161001
R38_20,0.0,j_2016,1.0,Terminated,205308.0,205333.0,0.2456635586004333,0.12809836121440454,0.9967847133919138
R24_9,0.0,j_2016,1.0,Terminated,205308.0,206821.0,0.2456635586004333,0.12809836121440454,0.9991380564675814
R42_33,0.0,j_2016,1.0,Terminated,205308.0,206589.0,0.2456635586004333,0.12809836121440454,0.9987711373858913
R17_20,0.0,j_2016,1.0,Terminated,205308.0,205380.0,0.2456635586004333,0.12809836121440454,0.9968590461369113
R19_18,0.0,j_2016,1.0,Terminated,205308.0,205462.0,0.2456635586004333,0.12809836121440454,0.9969887330537156
R54_20,0.0,j_2016,1.0,Terminated,205308.0,205379.0,0.2456635586004333,0.12809836121440454,0.9968574645891455
R2_7,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,206666.0,0.2456635586004333,0.25265573818377535,0.998892916563866
R44_20,0.0,j_2016,1.0,Terminated,205308.0,205330.0,0.2456635586004333,0.12809836121440454,0.9967799687486161
R32_20,0.0,j_2016,1.0,Terminated,205308.0,205334.0,0.2456635586004333,0.12809836121440454,0.9967862949396796
R25_15,0.0,j_2016,1.0,Terminated,205308.0,206566.0,0.2456635586004333,0.12809836121440454,0.9987347617872754
M8,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,205455.0,0.2456635586004333,0.25265573818377535,0.9969776622193542
R10_9,0.0,j_2016,1.0,Terminated,205308.0,206850.0,0.2456635586004333,0.25265573818377535,0.9991839213527927
R39_18,0.0,j_2016,1.0,Terminated,205308.0,205497.0,0.2456635586004333,0.12809836121440454,0.9970440872255223
M14_13_35_45,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,205453.0,0.2456635586004333,0.1936548754088102,0.9969744991238224
M20,0.0,j_2016,1.0,Terminated,205308.0,205319.0,0.2456635586004333,0.12809836121440454,0.996762571723191
J4_3_12,0.023355391202802646,j_2016,1.0,Terminated,205308.0,206538.0,0.2456635586004333,0.25265573818377535,0.99869047844983
J34_8_33,0.0001557026080186843,j_2016,1.0,Terminated,205308.0,206659.0,0.2456635586004333,0.25265573818377535,0.9988818457295047
R13_20,0.0,j_2016,1.0,Terminated,205308.0,205330.0,0.2456635586004333,0.12809836121440454,0.9967799687486161
